Ghostbusters: The Video Game (DS Version),1.22,0.03,X360
Madden NFL 13,0.22,0,PS3
Dragon Age: Origins,0.55,0.03,X360
Pokémon Colosseum,0.57,0.7,GC
LittleBigPlanet,1.22,0.01,PSP
Madden NFL 09,0.12,0,X360
Space Invaders,0.14,0,2600
Crazy Taxi,1.12,0.06,PS2
Art Academy,1.65,0.33,DS
NBA 2K14,0.19,0,X360
Perfect Dark,0.75,0.16,N64
Skylanders Giants,0.83,0,Wii
Dragon Warrior,0,0.52,NES
Deca Sports,0.85,0.29,Wii
PES 2009: Pro Evolution Soccer,0.07,0.26,PS2
Mario Party 2,0.14,1.08,N64
Marvel: Ultimate Alliance,0.02,0,X360
Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,0.56,0,XB
Mortal Kombat: Deadly Alliance,0.52,0,PS2
Game Party,0.77,0,Wii
Bloodborne,0.81,0.26,PS4
Tomb Raider: The Last Revelation,1.14,0.06,PS
Mario Party 4,0.36,0.92,GC
Pure,0.84,0,X360
Rock Band,0.33,0,X360
NBA 2K13,0.43,0.05,PS3
Saints Row: The Third,1.04,0.18,PS3
Resistance 2,0.84,0.1,PS3
NBA 2K15,0.54,0.01,PS4
Final Fantasy V,0,2.43,SNES
Final Fantasy Tactics,0.12,1.34,PS
Midnight Club: Los Angeles,0.53,0.05,PS3
Twisted Metal 2,0.25,0,PS
The Sims: Bustin' Out,1.19,0,PS2
Riven: The Sequel to Myst,0.82,0,PC
LEGO Harry Potter: Years 1-4,0.93,0,Wii
Need for Speed (2015),1.5,0.05,PS4
Call of Duty: Infinite Warfare,0.74,0,XOne
Madden NFL 16,0.08,0,XOne
Ice Hockey,0.32,0.78,NES
Sonic Adventure,0.61,0.46,DC
Tom Clancy's Rainbow Six: Vegas 2,0.6,0.02,X360
uDraw Studio,0.57,0,Wii
Tomb Raider (2013),1.26,0.08,PS3
Need for Speed Carbon: Own the City,0.97,0,PSP
Dragon Ball Z: Budokai 2,0.22,0.51,PS2
pro evolution soccer 2011,1.17,0.54,PS3
ATV Offroad Fury,0.26,0,PS2
Dino Crisis,0.76,0.7,PS
Need for Speed: ProStreet,0,0.04,PS2
Halo: Combat Evolved Anniversary,0.7,0.04,X360
Tetris Plus,0.24,0,PS
Pro Wrestling,0.18,1.42,NES
Theme Hospital,0.1,0,PC
Frogger's Adventures: Temple of the Frog,0.18,0,GBA
Monopoly,0.81,0,PC
,0.53,0,GEN
Guitar Hero,0.61,0.03,PS2
Madden NFL 11,0.15,0,PS3
WCW/nWo Revenge,0.39,0.03,N64
Yu-Gi-Oh! The Duelists of the Roses,0.91,0,PS2
Dead Island,0.69,0,X360
Half-Life 2,0.02,0.08,PC
The Incredibles,1.08,0.04,PS2
Madden NFL 08,0.01,0,X360
Tony Hawk's Underground 2,0.86,0.01,PS2
Zumba Fitness,0.45,0,X360
Madden NFL 10,0.13,0,PS3
Kirby's Dream Land 2,0.14,1.48,GB
Midnight Club: Los Angeles,0.45,0.01,X360
Donkey Kong Land II,0.48,0.4,GB
Dragon Warrior Monsters,0,2.34,GB
Kinect: Disneyland Adventures,0.43,0.02,X360
WWE SmackDown vs Raw 2008,0,0.01,PS2
The Legend of Zelda: Majora's Mask 3D,0.55,0.47,3DS
LEGO Indiana Jones: The Original Adventures,0.61,0,Wii
Resident Evil - Code: Veronica X,0.7,0.34,PS2
NBA 2K16,0.15,0,XOne
Kinect Sports: Season Two,0.72,0.02,X360
My Fitness Coach,0.9,0,Wii
Mario Tennis,0.4,1.06,N64
Grand Theft Auto,1.35,0.04,PS
James Bond 007: Everything or Nothing,1.06,0.09,PS2
Need For Speed: High Stakes,0.64,0,PS
Chrono Trigger,0,2.02,SNES
Guild Wars 2,1.07,0,PC
Cool Boarders 3,0.46,0.1,PS
Paper Mario: Sticker Star,0.41,0.64,3DS
WarioWare Touched!,0.45,1.21,DS
Batman: Arkham Origins,0.8,0.04,PS3
Tomb Raider II,1.25,0,PC
Yokai Watch Busters,0,2.29,3DS
LEGO Star Wars: The Complete Saga,0.9,0,PS3
Need for Speed Underground 2,0.8,0,XB
Pro Evolution Soccer 2010,1.27,0.46,PS3
Mario Bros.,0.12,1.63,NES
FIFA Soccer 09,0.07,0.01,PS2
LEGO Harry Potter: Years 1-4,0.99,0,DS
The Sims 3,0.81,0,X360
Pokemon Ranger: Shadows of Almia,0.53,0.62,DS
TOCA Touring Car Championship,2,0.02,PS
Dead Island,0.73,0.15,PS3
Kirby: Nightmare in Dream Land,0.1,0.91,GBA
Wario Land 4,0.73,0.54,GBA
Sonic's Ultimate Genesis Collection,0.6,0,PS3
Far Cry: Primal,1.25,0.06,PS4
Battlefield 1,0.77,0,XOne
Onimusha 2: Samurai's Destiny,0.44,1.06,PS2
Cool Boarders 2,0.46,0.2,PS
Paper Mario: The Thousand-Year Door,0.25,0.46,GC
Madden NFL 12,0.15,0,PS3
God of War: Ascension,0.63,0.04,PS3
Guitar Hero III: Legends of Rock,0.53,0.02,PS3
Sonic Advance,0.71,0.22,GBA
Super Monkey Ball: Banana Blitz,0.91,0.04,Wii
Just Dance Kids,0.54,0,Wii
Call of Duty 3,0.84,0,Wii
New Super Luigi U,0.62,0.18,WiiU
Assassin's Creed IV: Black Flag,0.55,0,XOne
Spyro: Season of Ice,0.83,0,GBA
Dissidia: Final Fantasy,0.5,0.91,PSP
Madden NFL 25,0.06,0,X360
Teenage Mutant Ninja Turtles II: The Arcade Game,0.25,0.21,NES
Dance Dance Revolution X2,0.85,0,PS2
Borderlands 2,0.72,0.1,PS3
Prince of Persia: The Sands of Time,1.03,0,PS2
Monster Hunter Tri,0.4,1.05,Wii
LEGO Marvel Super Heroes,0.79,0,X360
The Legend of Zelda: Link's Awakening DX,0.63,0.45,GB
Resident Evil 4,0.56,0.14,Wii
Tom Clancy's Rainbow Six: Siege,1.19,0.14,PS4
Star Wars: The Force Unleashed,0.85,0,PS3
Devil May Cry 3: Dante's Awakening Special Edition,0.82,0.05,PS2
Frogger,0.12,0,2600
Guitar Hero II,0.02,0,X360
Forza Motorsport 5,0.79,0.01,XOne
Rock Band 2,0.24,0,X360
Pro Yakyuu Family Stadium,0,2.05,NES
Wario Land 3,0.51,0.34,GB
Need for Speed: Hot Pursuit,0.96,0,X360
LEGO Indiana Jones: The Original Adventures,0.59,0,DS
BioShock 2,0.54,0.02,X360
High School Musical: Makin' the Cut!,0.9,0,DS
Star Wars: Knights of the Old Republic,0.44,0,XB
Kirby's Pinball Land,0.17,1.1,GB
Donkey Kong Country,0.72,0.3,GB
Madden NFL 15,0.25,0,PS4
Pro Evolution Soccer 2012,0.96,0.55,PS3
Saints Row,0.77,0.02,X360
Yu-Gi-Oh: Duel Monsters 4,0,2.17,GB
ATV Offroad Fury 2,0.2,0,PS2
FIFA 15,1.42,0,XOne
Mario & Luigi: Superstar Saga,0.17,0.47,GBA
Star Wars: Rogue Squadron,0.46,0.08,N64
Tennis,0.11,1.56,NES
Tom Clancy's The Division,0.68,0,XOne
Final Fantasy XIII,0.67,0.01,X360
The Sims: House Party,0.83,0,PC
Scribblenauts,0.3,0.02,DS
Sonic Unleashed,0.67,0.02,Wii
Syphon Filter 2,0.55,0.02,PS
Pokemon Ranger,0.03,0.73,DS
Volleyball,0.03,1.98,NES
Skylanders SWAP Force,0.75,0,Wii
Overwatch,0.85,0.15,PS4
Hitman: Absolution,1.05,0.07,PS3
SimCity 2000,0.84,0,PC
R.C. Pro-Am,0.38,0.19,NES
Super Mario RPG: Legend of the Seven Stars,0,1.45,SNES
Mahjong,0,2.13,NES
Demon Attack,0.12,0,2600
Call of Duty: Roads to Victory,1.02,0,PSP
Dance Dance Revolution Extreme,0.81,0,PS2
Final Fantasy Tactics Advance,0.37,0.89,GBA
Your Shape featuring Jenny McCarthy,0.46,0,Wii
Project Gotham Racing,0.61,0.05,XB
Golf,0.33,0.92,GB
NBA 2K12,0.26,0.05,PS3
Tony Hawk's Pro Skater,0.4,0,N64
Need for Speed: Hot Pursuit 2,0.31,0.02,PS2
PES 2009: Pro Evolution Soccer,1.33,0.4,PS3
Dynasty Warriors 4,0.21,1.13,PS2
NBA 2K14,0.31,0.04,PS3
Parasite Eve,0.07,1.05,PS
Tetris DS,0.05,1.35,DS
Project Gotham Racing (JP weekly sales),0.44,0.04,XB
Scooby-Doo! Night of 100 Frights,0.72,0,PS2
Battlefield: Hardline,0.94,0.14,PS4
Mortal Kombat,0.31,0,X360
Borderlands,0.6,0,PS3
Devil May Cry 3: Dante's Awakening,0.63,0.29,PS2
Derby Stallion,0,1.96,PS
NBA 2K11,0.12,0.01,X360
Finding Nemo,0.6,0.05,PS2
Dying Light,0.67,0.12,PS4
Yokai Watch,0.45,1.33,3DS
Dead Rising,0.64,0.08,X360
World of Warcraft: Cataclysm,0.32,0,PC
Tetris Worlds,0.71,0,PS2
Final Fantasy III,0.04,1.07,DS
Sim Theme Park,0.04,0,PC
Mario Party 5,0.33,0.73,GC
Rock Band,0.56,0,Wii
Warcraft: Orcs & Humans,1.08,0,PC
Mario & Luigi: Dream Team,0.58,0.46,3DS
Portal 2,0.49,0.01,X360
Mario Sports Mix,0.44,0.63,Wii
Need for Speed: Most Wanted 5-1-0,0.12,0.02,PSP
Spec Ops: Airborne Commando,0.46,0,PS
The Sims 2: Pets,0.93,0,DS
Dance Dance Revolution: Hottest Party,0.52,0,Wii
DriveClub,1.38,0.02,PS4
Yu-Gi-Oh! The Eternal Duelist Soul,0.36,0,GBA
UFC 2009 Undisputed,0.39,0,X360
Metal Gear Solid: Peace Walker,0.41,0.96,PSP
Kirby's Epic Yarn,0.09,0.45,Wii
Wipeout: The Game,0,0,Wii
Pokemon Mystery Dungeon: Red/Blue Rescue Team,0.52,0.74,GBA
The Incredibles,0.77,0.04,GBA
R4: Ridge Racer Type 4,0.46,0.79,PS
Kingdom Hearts: Birth by Sleep,0.41,0.75,PSP
Tom Clancy's Splinter Cell: Conviction,0.62,0.04,X360
SoulCalibur II,0.62,0.13,PS2
Need for Speed: ProStreet,0.79,0.01,X360
Sonic Mega Collection,0.48,0.05,GC
Ghostbusters: The Video Game (DS Version),0.96,0.13,PS3
Madden NFL 15,0.06,0,X360
Need For Speed: Undercover,1,0.05,PS3
Toy Story 3: The Video Game,0.94,0.02,DS
NBA Jam,0.25,0,GEN
SOCOM: U.S. Navy SEALs: Combined Assault,0.02,0,PS2
Peter Jackson's King Kong: The Official Game of the Movie,1.02,0,PS2
Need for Speed: ProStreet,0.91,0.04,PS3
Donkey Kong Country,0.48,0.29,GBA
Dance Central 2,0.41,0.01,X360
PGR4 - Project Gotham Racing 4,1.28,0.02,X360
1080°: TenEighty Snowboarding,0.61,0.13,N64
Carnival Games,0.63,0,DS
NBA Live 2004,0.18,0,PS2
Call of Duty 2,0.04,0.01,X360
Rayman Raving Rabbids: TV Party,1.08,0,Wii
Pokémon Mystery Dungeon: Blue Rescue Team,0.04,0.83,DS
Dark Souls,0.51,0.54,PS3
Just Dance 3,0.39,0,X360
Battlefield 4,0.58,0,XOne
Fire Emblem: Awakening,0.45,0.54,3DS
Need for Speed: The Run,1.04,0.03,PS3
Just Dance 2015,0.85,0,Wii
Dragon Age: Inquisition,0.88,0.08,PS4
Super Street Fighter II,0.16,1.29,SNES
Dead Space,0.66,0,PS3
Mortal Kombat vs. DC Universe,0.28,0,PS3
TouchMaster,1.27,0,DS
Tenchu: Stealth Assassins,0.64,0.27,PS
Tennis,0.3,0.9,GB
Harry Potter and the Chamber of Secrets,0.64,0.05,GBA
Kingdom Hearts 358/2 Days,0.26,0.53,DS
Skate 3,0.88,0,PS3
SimCity,0.27,0.75,SNES
Harry Potter and the Chamber of Secrets,1.09,0.02,PS
Need for Speed Rivals,0.92,0.03,PS4
Spyro: Enter the Dragonfly,0.95,0,PS2
Devil May Cry 2,0.58,0.51,PS2
E.T.: The Extra Terrestrial,0.11,0,2600
Hot Shots Golf: Open Tee,0.5,0.63,PSP
Minecraft,0.64,0.9,PSV
Soccer,0.23,1.53,NES
Rad Racer,0.37,0.41,NES
Forza Horizon,0.93,0.04,X360
Tom Clancy's Rainbow Six: Vegas,0.65,0.02,X360
Crash Nitro Kart,1.01,0,PS2
Resident Evil 6,0.6,0.07,X360
Grand Theft Auto: San Andreas,0.61,0,XB
Star Wars: Dark Forces,0.77,0,PC
NBA Street Vol. 2,0.2,0,PS2
Def Jam Vendetta,0.74,0,PS2
Kirby Squeak Squad,0.02,1.05,DS
Burnout Paradise,0.62,0.02,PS3
Who wants to be a millionaire,0,0,PC
Alleyway,0.38,0.55,GB
Scooby Doo and the Cyber Chase,1.23,0,PS
The Sims 3,0.89,0.02,PS3
FIFA Soccer 09,1.26,0.01,X360
Dragon Ball Z: Budokai 3,0.15,0.65,PS2
Call of Duty: World at War,0.58,0,Wii
Jet Moto 2,0.42,0.03,PS
Tom Clancy's Ghost Recon,0.4,0,PS2
BioShock Infinite,0.54,0.02,X360
X-Men Legends,0.72,0,PS2
Mortal Kombat II,0.39,0,SNES
Virtua Fighter 2,0.26,1.3,SAT
Mortal Kombat vs. DC Universe,0.23,0,X360
Destiny: The Taken King,0.79,0.04,PS4
Tetris DX,0.6,0.2,GB
The Legend of Zelda: Oracle of Ages,0.53,0.41,GB
Destiny,0.43,0,X360
Red Faction,0.96,0,PS2
The Sims: Makin' Magic,0.8,0,PC
Mario Party: Island Tour,0.64,0.55,3DS
MX Unleashed,0.73,0,PS2
PaRappa The Rapper,0.16,1.46,PS
Guitar Hero: World Tour,0.55,0,PS3
Need for Speed: Shift,0.96,0.01,X360
Mario Party 3,0.16,1.01,N64
Diablo III,0.75,0.15,PS3
LittleBigPlanet 3,0.93,0.01,PS4
Star Wars Rogue Leader: Rogue Squadron II,0.75,0.03,GC
Tomb Raider (2013),0.84,0.01,X360
Mario Super Sluggers,0,0.29,Wii
Donkey Kong Country Returns,0.62,0.41,3DS
Monopoly,0.83,0,Wii
Madden NFL 09,0.14,0,PS3
Batman: Arkham Origins,0.56,0,X360
Game Party 2,0.43,0,Wii
Yu-Gi-Oh! Forbidden Memories,0.44,0,PS
Mortal Kombat: Deception,0.72,0,PS2
Hot Shots Golf 2,0.12,1.48,PS
Medal of Honor: European Assault (All Region sales),0.69,0.09,PS2
NBA 2K17,0.27,0.02,PS4
Toy Story Mania!,0.66,0,Wii
WCW Nitro,0.36,0.03,PS
High School Musical: Sing It!,0.08,0,PS2
Star Fox Adventures,0.53,0.3,GC
FIFA 2000,1.47,0.04,PS
Madden NFL 25,0.03,0,PS3
Dynasty Warriors 3,0.16,1.07,PS2
The Legend of Zelda: Oracle of Seasons,0.52,0.41,GB
Ratchet & Clank Future: A Crack in Time,0.53,0.03,PS3
Madden NFL 06,0.03,0,XB
Shrek 2,0.69,0.03,PS2
Turok 2: Seeds of Evil,0.41,0.04,N64
The Legend of Dragoon,0.44,0.39,PS
SingStar,1.37,0,PS2
Star Wars: The Force Unleashed,0.56,0,Wii
NBA Live 2002,0.71,0,PS2
Just Cause 3,1.03,0.07,PS4
Chrono Cross,0.42,0.69,PS
Jak 3,0.49,0,PS2
Kingdom Hearts: Chain of Memories,0.18,0.35,GBA
Pinball,0.19,0.83,NES
Max Payne 3,0.89,0.06,PS3
Gran Turismo Concept 2001 Tokyo,1.1,0.42,PS2
LEGO Marvel Super Heroes,0.76,0.01,PS3
Phineas and Ferb,0.37,0,DS
NCAA Football 06,0.05,0,PS2
"Hey You, Pikachu!",0.06,0.93,N64
Rayman Raving Rabbids 2,0.82,0,Wii
2 Games in 1: Sonic Advance & ChuChu Rocket!,0.49,0,GBA
Jet Moto,0.4,0.03,PS
Kirby: Triple Deluxe,0.34,0.79,3DS
Secret of Mana,0.07,1.49,SNES
GoldenEye 007 (2010),0.7,0.13,Wii
Sonic Classic Collection,0.73,0,DS
Air Combat,0.33,0.52,PS
Diablo III,0.98,0.06,PS4
inFAMOUS 2,0.47,0.08,PS3
World of Warcraft: Mists of Pandaria,0.76,0,PC
Sonic & Knuckles,0.43,0.03,GEN
Namco Museum,0.07,0,PS2
The Sims: Hot Date,0,0,PC
Demon's Souls,0.33,0.35,PS3
The Orange Box,0.53,0.02,X360
DDRMAX2: Dance Dance Revolution,0.59,0,PS2
Crazy Taxi,0.51,0.12,DC
Virtua Fighter 4,0.44,0.56,PS2
Mafia III,1.08,0.03,PS4
Sly 2: Band of Thieves,0.69,0,PS2
Guitar Hero: World Tour,0.03,0,PS2
Sonic Advance 2,0.59,0.21,GBA
Madden NFL 07,0,0.01,X360
NFL GameDay 2000,0.68,0,PS
NBA 2K11,0.2,0.03,PS3
Forza Motorsport 6,0.9,0.03,XOne
The Evil Within,0.86,0.11,PS4
Metroid Prime 3: Corruption,0.74,0.07,Wii
The Legend of Zelda: The Wind Waker,0.6,0.14,WiiU
Disney's The Lion King,0.39,0.08,SNES
Professor Layton and the Mask of Miracle,0.97,0.36,3DS
Midnight Club II,0.29,0,PS2
SpongeBob SquarePants: SuperSponge,0.58,0,PS
The Getaway: Black Monday,1.01,0.02,PS2
50 Cent: Bulletproof,0.76,0,PS2
Final Fantasy II,0.09,1.33,SNES
Kirby 64: The Crystal Shards,0.06,1.03,N64
Dead or Alive 3,0.29,0.24,XB
Dragon Quest Monsters: Joker,0.02,1.49,DS
LEGO Star Wars III: The Clone Wars,0.6,0,Wii
High School Musical: Sing It!,0.45,0,Wii
Metroid II: Return of Samus,0.31,0.56,GB
WWF Attitude,0.42,0,PS
UFC 2009 Undisputed,0.44,0.01,PS3
The SpongeBob SquarePants Movie,0.54,0,PS2
Golden Sun,0.38,0.4,GBA
Sonic the Hedgehog 3,0.47,0.2,GEN
Kid Icarus,0.12,1.09,NES
Def Jam: Fight for NY,0.67,0,PS2
Tom Clancy's Ghost Recon,0.46,0,XB
State of Emergency,0.67,0,PS2
2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,0.47,0,GBA
The Urbz: Sims in the City,0.95,0,PS2
Star Wars: Starfighter,0.87,0.02,PS2
Madden NFL 2000,0.04,0,PS
Star Wars: Battlefront,0.45,0,XB
Pro Evolution Soccer,0.9,0.53,PS2
Madden NFL 17,0.17,0,PS4
Just Cause 2,0.92,0.06,PS3
Disney's Aladdin,0.34,0.21,SNES
Kirby's Adventure,0.14,0.8,NES
Yoshi,0.13,0.91,NES
The Elder Scrolls Online,0.79,0,PS4
FIFA Soccer 08,1.06,0.02,PS3
Crackdown,0.53,0.03,X360
Wii Party U,0.56,0.84,WiiU
Dance Dance Revolution X,0.66,0.01,PS2
2 Games in 1: Disney Princess & The Lion King,0.46,0,GBA
Kingdom Hearts,0.35,0.25,PS3
Star Wars Episode I: The Phantom Menace,0.89,0.04,PS
Xenosaga Episode I: Der Wille zur Macht,0.49,0.45,PS2
Watch Dogs,0.81,0.1,PS3
Kinect Star Wars,0.52,0.03,X360
Dragon's Dogma,0.44,0.72,PS3
Cruis'n USA,0.04,0,N64
Madden NFL 99,0.04,0,PS
The Order: 1886,0.78,0.06,PS4
SSX Tricky,0.66,0,PS2
Knack,0.68,0.42,PS4
Twisted Metal III,0.2,0,PS
Harry Potter and the Sorcerer's Stone,0.62,0.1,GB
Dragon Quest VI: Realms of Revelation,0.14,1.35,DS
Crash Bandicoot: The Huge Adventure,0.7,0,GBA
Hitman: Absolution,0.88,0.01,X360
Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,0.66,0,PS2
The Crew,1.08,0.03,PS4
Call of Duty: World at War Final Fronts,0.18,0,PS2
NBA 2K15,0.18,0,XOne
Madden NFL 2005,0.03,0,XB
Star Ocean: Till The End of Time,0.21,0.55,PS2
Call of Duty: Modern Warfare 3,0.98,0,PC
Dishonored,0.5,0.01,X360
Toy Story 2: Buzz Lightyear to the Rescue!,0.64,0,PS
The Beatles: Rock Band,0.39,0,Wii
Ace Combat 5: The Unsung War,0.34,0.32,PS2
Need for Speed Underground,0.55,0,XB
Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,0,1.71,DS
Tetris Worlds,0.39,0,GBA
Imagine: Teacher,0.82,0,DS
Call of Duty: Black Ops 3,0.4,0,X360
Deal or No Deal,0.4,0,DS
FIFA Soccer 10,0.24,0,PS2
Portal 2,0.6,0.02,PS3
Super Puyo Puyo,0,1.69,SNES
NCAA Football 07,0.05,0,PS2
The Sims 3: Late Night Expansion Pack,0.87,0,PC
No Man's Sky,0.76,0.03,PS4
Ben 10: Protector of Earth,0.82,0,DS
Cabela's Big Game Hunter 2010,0,0,Wii
SOCOM 3: U.S. Navy SEALs,0.34,0.04,PS2
BioShock Infinite,0.65,0.04,PS3
Jampack Winter '99,0.64,0,PS
Call of Duty: Black Ops 3,0.87,0.07,PS3
WCW vs. nWo: World Tour,0.28,0.03,N64
WCW/NWO Thunder,0.48,0.04,PS
Harry Potter and the Sorcerer's Stone,0.66,0.08,GBA
Dragon Ball Z: The Legacy of Goku,0.12,0,GBA
Cooking Mama 3: Shop & Chop,0.65,0.08,DS
Resident Evil 4,0.42,0.22,GC
Personal Trainer: Math,1.12,0,DS
Game Party 3,0.16,0,Wii
Need For Speed: Undercover,0.7,0.01,X360
World Championship Poker: Featuring Howard Lederer - All In,0.64,0,PS2
NFL GameDay 98,0.06,0,PS
Sonic Colors,0.6,0.01,Wii
Saints Row 2,0.54,0.02,PS3
Yoshi's Cookie,0.24,0.82,GB
Time Crisis,0.87,0.33,PS
Sid Meier's Civilization V,0.52,0,PC
 Fire Emblem Fates,0.23,0.52,3DS
The Sims: Superstar,0,0,PC
Metroid Fusion,0.27,0.17,GBA
We Ski,0.4,0.14,Wii
Star Wars Battlefront: Renegade Squadron,0.46,0,PSP
SSX 3,0.52,0,PS2
Madden NFL 2001,0.05,0,PS
Star Wars: Battlefront II,0.39,0,XB
Disney's DuckTales,0.3,0.42,NES
Tony Hawk's Pro Skater 3,0.49,0.02,PS
"Monsters, Inc.",0.95,0.03,GBA
PGR: Project Gotham Racing 2,0.59,0.04,XB
Dragon Age: Origins,0.42,0.08,PS3
Spy Hunter,0.32,0,PS2
NCAA Football 2004,0.09,0,PS2
Fight Night Round 3,0.58,0.01,PS3
StarCraft II: Heart of the Swarm,0.66,0,PC
SpongeBob SquarePants: Battle for Bikini Bottom,0.45,0,PS2
Until Dawn,0.9,0.05,PS4
Big Beach Sports,1.02,0,Wii
Street Fighter II': Special Champion Edition,0.3,0.31,GEN
SSX,0.61,0.06,PS2
Shaun White Snowboarding: Road Trip,0.56,0,Wii
NBA Ballers,0.63,0,PS2
Saints Row IV,0.5,0.01,X360
NBA Live 2003,0.15,0.03,PS2
LEGO Batman 2: DC Super Heroes,0.61,0,X360
Dragon Ball Z: Budokai Tenkaichi,0.12,0.54,PS2
Dark Souls III,0.45,0.34,PS4
Ms. Pac-Man,0.1,0,2600
Kirby's Return to Dreamland,0.21,0.79,Wii
Mario Party 6,0.11,0.6,GC
Super Scope 6,0.38,0.15,SNES
Star Wars The Clone Wars: Lightsaber Duels,0.3,0,Wii
Need for Speed Carbon,0.69,0.02,X360
Heavenly Sword,0.72,0.06,PS3
Dragon Quest V: Tenkuu no Hanayome,0,1.65,PS2
MySims,0.54,0.04,Wii
Kirby & the Amazing Mirror,0.05,0.76,GBA
Army of Two,0.37,0.02,X360
Dig Dug,0.1,0,2600
Tom Clancy's Rainbow Six,0.63,0,PS
Ghosts 'n Goblins,0.26,0.61,NES
Tiger Woods PGA Tour 2003,0.63,0,PS2
NBA Live 06 (All region sales),0.15,0,PS2
Prince of Persia: Warrior Within,0.88,0,PS2
Far Cry 4,0.69,0.01,XOne
ESPN NFL 2K5,0.02,0,XB
Beyond: Two Souls,0.8,0.06,PS3
Pikmin,0.25,0.56,GC
Tiger Woods PGA Tour 2004,0.34,0,PS2
NBA 2K15,0.11,0,X360
Call of Duty: Black Ops,0.81,0,PC
Ape Escape,0.48,0.32,PS
NCAA Football 2005,0.09,0,PS2
Max Payne 3,0.62,0.01,X360
Viva Pinata,0.95,0.02,X360
Tony Hawk's American Wasteland (Old all region sales),0.63,0.01,PS2
Kinectimals,0.46,0,X360
Kirby Air Ride,0.11,0.45,GC
LEGO Marvel Super Heroes,0.76,0.01,PS4
Sled Storm,0.61,0,PS
Destiny,0.56,0.12,PS3
Rock Band,0.41,0,PS3
Dragon Quest IV: Chapters of the Chosen,0.02,1.27,DS
NFL Street 2,0.62,0,PS2
Baseball,0.27,0.65,GB
Yu-Gi-Oh! Duel Monsters,0,1.61,GB
Super Mario Strikers,0.38,0.2,GC
Buzz! The Music Quiz,1.18,0,PS2
Rage,0.6,0.03,X360
Mario Hoops 3 on 3,0.04,0.49,DS
SpongeBob's Atlantis SquarePantis,0,0,DS
Dollar Dash,0.23,0,PS2
F-1 World Grand Prix,0.96,0.09,N64
River Raid,0.09,0,2600
Just Cause 2,0.83,0.02,X360
Silent Hill,0.48,0.3,PS
Sonic Heroes,0.44,0.06,GC
Disney Infinity,0.41,0,Wii
ESPN NBA 2K5,0.12,0,PS2
Diablo,1.58,0,PC
Far Cry 2,0.69,0.02,X360
The Legend of Zelda: Twilight Princess,0.36,0.04,GC
Soul Edge,0.41,0.46,PS
Mario Bros.,0.09,0,2600
Pro Evolution Soccer 2008,1.1,0.32,PS3
NASCAR 2000,0.6,0,PS
Pokemon Battle Revolution,0.37,0.3,Wii
Kingdom Hearts 3D: Dream Drop Distance,0.26,0.34,3DS
Dance Dance Revolution: Hottest Party 2,0.48,0.01,Wii
SoulCalibur IV,0.43,0.07,X360
Jampack Summer 2K,0.6,0,PS
Sonic Generations,0.69,0.02,PS3
Spyro 2: Season of Flame,0.65,0,GBA
Mario Party 10,0.53,0.24,WiiU
Devil May Cry 4,0.45,0.34,PS3
Dead Rising 3,0.35,0.01,XOne
Pro Evolution Soccer 2010,0.18,0.12,PS2
NCAA Football 2002,0.6,0,PS2
Gears of War: Judgment,0.5,0.03,X360
Watch Dogs,0.53,0,XOne
Guitar Hero: On Tour Decades,0.57,0,DS
FIFA 16,0.88,0,X360
Madden NFL 15,0.09,0,XOne
Conflict: Desert Storm,0.53,0,PS2
Mario Party 7,0.11,0.46,GC
Dragon Quest V: Hand of the Heavenly Bride,0.02,1.36,DS
High School Musical 3: Senior Year,0.76,0,DS
Smuggler's Run,0.6,0,PS2
Fight Night Round 3,0.4,0,PS2
Need for Speed: Most Wanted,0.78,0.01,X360
Carnival Games: Mini Golf,0.54,0,Wii
Donkey Kong Classics,0.14,0.81,NES
Hannah Montana: Music Jam,0.36,0,DS
Twisted Metal,0.19,0,PS
Final Fight,0.17,0.69,SNES
Pokemon Mystery Dungeon: Explorers of Sky,0.43,0.44,DS
Dragon Quest Monsters 2,0,1.56,GB
Pokemon Pinball: Ruby & Sapphire,0.38,0.44,GBA
MySims Kingdom,0.59,0.01,DS
LEGO Pirates of the Caribbean: The Video Game,0.67,0,Wii
Stuntman,0.59,0,PS2
Tom Clancy's Rainbow Six 3,0.57,0,XB
LEGO Harry Potter: Years 1-4,0.46,0,X360
007: The World is not Enough,0.38,0.02,N64
Spider-Man 2: Enter: Electro,0.87,0.02,PS
Guitar Hero 5,0.48,0,Wii
Command & Conquer: Tiberian Sun,0,0,PC
Wolfenstein: The New Order,0.8,0.03,PS4
Mafia II,0.55,0,X360
Moshi Monsters: Moshling Zoo,0.96,0,DS
BioShock 2,0.46,0.02,PS3
Dark Cloud,0.44,0.08,PS2
Warcraft III: The Frozen Throne,0.87,0,PC
Active Life: Outdoor Challenge,0.43,0.19,Wii
Tom Clancy's Ghost Recon Advanced Warfighter,0.02,0.02,X360
Ratchet & Clank (2016),0.76,0.04,PS4
MVP Baseball 2005,0.07,0,PS2
Die Hard Trilogy,0.58,0,PS
